"","case_number","recalled","recalled_log","recovered","date","month","month_name","Season","year","species","reason","recall_class","summary","dup","rec_text","recovered_text","recovered_log","Pr_recov","Pr_recov_log","year_n"
"1307","014-98",17280,4.2375688701982,13902,"5/27/98",5,"May","Spring",1998,"poultry","Other","Class III",FALSE,FALSE,"17280","13902",4.14310852276251,0.804513888888889,-0.0944603474356862,4
"1308","016-98",15000,4.17612021105609,8578,"6/2/98",6,"June","Spring",1998,"mixed","STEC","Class I",FALSE,FALSE,"15000","8578",3.93343666782628,0.571866666666667,-0.242683543229805,4
"1309","017-98",272,2.43616264704076,238,"6/4/98",6,"June","Spring",1998,"mixed","Listeria","Class I",FALSE,FALSE,"272","238",2.37839790094814,0.875,-0.0577647460926185,4
"1310","018-98",126240,5.10120042608051,5335,"6/8/98",6,"June","Spring",1998,"poultry","Extraneous Material","Class II",FALSE,FALSE,"126240","5335",3.72721582090849,0.042260773130545,-1.37398460517201,4
"1311","019-98",172000,5.23553097186813,18723,"6/29/98",6,"June","Summer",1998,"beef","STEC","Class I",FALSE,FALSE,"172000","18723",4.2723986324554,0.108854651162791,-0.963132339412723,4
"1312","020-98",220,2.34439227368511,20,"7/6/98",7,"July","Summer",1998,"beef","STEC","Class I",FALSE,FALSE,"220","20",1.32221929473392,0.0909090909090909,-1.02217297895119,4
"1313","021-98",1343,3.12839926871781,400,"7/9/98",7,"July","Summer",1998,"beef","Other","Class III",FALSE,FALSE,"1343","400",2.60314437262018,0.297840655249442,-0.525254896097624,4
"1314","022-98",3604,3.55690526905545,3500,"7/30/98",7,"July","Summer",1998,"pork","Other","Class II",FALSE,FALSE,"3604","3500",3.54419211076503,0.971143174250832,-0.0127131582904152,4
"1315","023-98",260,2.41664050733828,344,"8/12/98",8,"August","Summer",1998,"beef","STEC","Class I",FALSE,FALSE,"260","344",2.53781909507327,1.32307692307692,0.121178587734993,4
"1316","024-98",14667,4.16637090128857,6494,"8/14/98",8,"August","Summer",1998,"beef","Processing Defect","Class I",FALSE,FALSE,"14667","6494",3.81257915540905,0.442762664484898,-0.353791745879518,4
"1317","025-98",3900,3.59117595031179,8268,"8/20/98",8,"August","Summer",1998,"beef","Extraneous Material","Class II",FALSE,FALSE,"3900","8268",3.91745299192966,2.12,0.326277041617872,4
"1318","026-98",965,2.98497712641549,410,"8/24/98",8,"August","Summer",1998,"beef","STEC","Class I",FALSE,FALSE,"965","410",2.61384182187607,0.424870466321244,-0.371135304539424,4
"1319","028-98",625,2.79657433321043,0,"9/14/98",9,"September","Summer",1998,"pork","Other","Class I",FALSE,FALSE,"625","0",0,0,-2.79657433321043,4
"1320","027-98",13920,4.14367043347016,0,"9/14/98",9,"September","Summer",1998,"pork","Other","Class I",FALSE,FALSE,"13920","0",0,0,-4.14367043347016,4
"1321","029-98",175288,5.24375466344581,137170,"9/16/98",9,"September","Summer",1998,"beef","Extraneous Material","Class II",FALSE,FALSE,"175288","137170",5.1372623047292,0.782540732965177,-0.10649235871661,4
"1322","031-98",14616,4.16485824696256,3150,"9/18/98",9,"September","Summer",1998,"mixed","Processing Defect","Class I",FALSE,FALSE,"14616","3150",3.498448403174,0.21551724137931,-0.666409843788555,4
"1323","030-98",8e+05,5.90309052985971,8e+05,"9/18/98",9,"September","Summer",1998,"mixed","Other","Class I",FALSE,FALSE,"8.00E+05","8.00E+05",5.90309052985971,1,0,4
"1324","032-98",5e+05,5.69897087292411,92907,"9/22/98",9,"September","Summer",1998,"mixed","Salmonella","Class I",FALSE,FALSE,"5.00E+05","92907",4.96805311126241,0.185814,-0.730917761661708,4
"1325","033-98",2700000,6.43136392500877,1934000,"9/28/98",9,"September","Autumn",1998,"beef","Salmonella","Class I",FALSE,FALSE,"2700000","1934000",6.28645669430457,0.716296296296296,-0.144907230704198,4
"1326","034-98",93000,4.96848761836197,3080,"10/9/98",10,"October","Autumn",1998,"poultry","Extraneous Material","Class I",FALSE,FALSE,"93000","3080",3.48869169831694,0.0331182795698925,-1.47979592004503,4
"1327","035-98",1734002,6.23904984451408,540883,"10/22/98",10,"October","Autumn",1998,"mixed","Listeria","Class I",FALSE,FALSE,"1734002","540883",5.73310413467836,0.311927552563377,-0.505945709835713,4
"1328","036-98",3600,3.55642312137129,400,"10/29/98",10,"October","Autumn",1998,"beef","Listeria","Class I",FALSE,FALSE,"3600","400",2.60314437262018,0.111111111111111,-0.953278748751103,4
"1329","037-98",556226,5.74525206627286,171595,"11/5/98",11,"November","Autumn",1998,"beef","STEC","Class I",FALSE,FALSE,"556226","171595",5.2345071599802,0.308498703764297,-0.510744906292656,4
"1330","038-98",601000,5.77887519462191,31400,"11/20/98",11,"November","Autumn",1998,"beef","STEC","Class I",FALSE,FALSE,"601000","31400",4.49694347888744,0.0522462562396007,-1.28193171573447,4
"1331","039-98",359000,5.55509565831057,2,"11/24/98",11,"November","Autumn",1998,"beef","STEC","Class I",FALSE,FALSE,"359000","2",0.477121254719662,5.57103064066852e-06,-5.0779744035909,4
"1332","040-98",33243,4.52171327363833,845,"11/30/98",11,"November","Autumn",1998,"beef","STEC","Class I",FALSE,FALSE,"33243","845",2.92737036303902,0.0254188851788346,-1.5943429105993,4
"1333","041-98",9540,3.97959389584893,2100,"12/11/98",12,"December","Autumn",1998,"mixed","Other","Class II",FALSE,FALSE,"9540","2100",3.32242605240595,0.220125786163522,-0.657167843442978,4
"1334","042-98",462,2.66558099101795,93,"12/15/98",12,"December","Autumn",1998,"beef","STEC","Class I",FALSE,FALSE,"462","93",1.9731278535997,0.201298701298701,-0.692453137418255,4
"1335","043-98",29364,4.46783000517898,25566,"12/17/98",12,"December","Autumn",1998,"poultry","Salmonella","Class I",FALSE,FALSE,"29364","25566",4.40767977144119,0.870657948508378,-0.0601502337377822,4
"1336","044-98",3.5e+07,7.54406805675869,5918795,"12/22/98",12,"December","Autumn",1998,"mixed","Listeria","Class I",FALSE,FALSE,"3.50E+07","5918795",6.77223337163242,0.169108428571429,-0.771834685126266,4
"1337","001-97",18848,4.2752883144356,5104,"1/10/97",1,"January","Winter",1997,"mixed","Processing Defect","Class I",FALSE,FALSE,"18848","5104",3.70799574642293,0.270797962648557,-0.567292568012673,3
"1338","010-97",1427,3.15472820744016,115,"3/7/97",3,"March","Winter",1997,"beef","STEC","Class I",FALSE,FALSE,"1427","115",2.06445798922692,0.0805886475122635,-1.09027021821324,3
"1339","002-97",124047,5.09358976662543,58471,"3/10/97",3,"March","Winter",1997,"beef","Undeclared Substance","Class II",FALSE,FALSE,"124047","58471",4.76694794887592,0.471361661305795,-0.326641817749516,3
"1340","003-97",2600,3.41514035219587,863,"3/31/97",3,"March","Spring",1997,"poultry","Undeclared Substance","Class II",FALSE,FALSE,"2600","863",2.93651374247889,0.331923076923077,-0.478626609716979,3
"1341","004-97",33000,4.51852710011734,4719,"4/18/97",4,"April","Spring",1997,"pork","Processing Defect","Class I",FALSE,FALSE,"33000","4719",3.67394199863409,0.143,-0.844585101483248,3
"1342","005-97",39250,4.59385072576788,4975,"5/20/97",5,"May","Spring",1997,"pork","Other","Class II",FALSE,FALSE,"39250","4975",3.69688037168276,0.126751592356688,-0.896970354085123,3
"1343","006-97",17434,4.241421951712,7150,"6/2/97",6,"June","Spring",1997,"poultry","Listeria","Class I",FALSE,FALSE,"17434","7150",3.85436677804087,0.410118159917403,-0.387055173671126,3
"1344","007-97",5400,3.73247417728119,3600,"6/13/97",6,"June","Spring",1997,"poultry","Processing Defect","Class I",FALSE,FALSE,"5400","3600",3.55642312137129,0.666666666666667,-0.176051055909908,3
"1345","008-97",576000,5.76042323740603,464040,"6/20/97",6,"June","Spring",1997,"beef","Other","Class II",FALSE,FALSE,"576000","464040",5.66655635401849,0.805625,-0.0938668833875447,3
"1346","009-97",14000,4.14615905560482,4880,"6/30/97",6,"June","Summer",1997,"poultry","Processing Defect","Class I",FALSE,FALSE,"14000","4880",3.68850880765652,0.348571428571429,-0.457650247948297,3
"1347","011-97",1300000,6.11394368637939,306243,"7/30/97",7,"July","Summer",1997,"mixed","Undeclared Substance","Class I",FALSE,FALSE,"1300000","306243",5.48606758866265,0.235571538461538,-0.627876097716733,3
"1348","012-97",62000,4.79239869419147,17408,"7/31/97",7,"July","Summer",1997,"poultry","Extraneous Material","Class II",FALSE,FALSE,"62000","17408",4.24077382528419,0.280774193548387,-0.55162486890728,3
"1349","013-97",2034,3.30856441356124,790,"8/1/97",8,"August","Summer",1997,"mixed","Undeclared Substance","Class I",FALSE,FALSE,"2034","790",2.89817648349768,0.388397246804326,-0.410387930063562,3
"1350","014-97",6908,3.83941519268389,6498,"8/11/97",8,"August","Summer",1997,"beef","Other","Class II",FALSE,FALSE,"6908","6498",3.81284653696707,0.940648523451071,-0.0265686557168223,3
"1351","015-97",2.5e+07,7.39794002604382,10104439,"8/12/97",8,"August","Summer",1997,"beef","STEC","Class I",FALSE,FALSE,"2.50E+07","10104439",7.0045122494051,0.40417756,-0.393427776638718,3
"1352","016-97",3042,3.48330195235817,219,"9/3/97",9,"September","Summer",1997,"poultry","Extraneous Material","Class II",FALSE,FALSE,"3042","219",2.34242268082221,0.0719921104536489,-1.14087927153596,3
"1353","018-97",70,1.85125834871908,0,"9/11/97",9,"September","Summer",1997,"beef","STEC","Class I",FALSE,FALSE,"70","0",0,0,-1.85125834871908,3
"1354","017-97",450,2.65417654187796,696,"9/12/97",9,"September","Summer",1997,"mixed","Salmonella","Class I",FALSE,FALSE,"450","696",2.84323277809801,1.54666666666667,0.189056236220049,3
"1355","019-97",3924,3.59383966108127,269,"9/19/97",9,"September","Summer",1997,"beef","Extraneous Material","Class II",FALSE,FALSE,"3924","269",2.43136376415899,0.06855249745158,-1.16247589692228,3
"1356","020-97",100,2.00432137378264,0,"9/23/97",9,"September","Autumn",1997,"beef","STEC","Class I",FALSE,FALSE,"100","0",0,0,-2.00432137378264,3
"1357","022-97",347,2.54157924394658,347,"10/3/97",10,"October","Autumn",1997,"mixed","Listeria","Class I",FALSE,FALSE,"347","347",2.54157924394658,1,0,3
"1358","021-97",443656,5.64704733818763,400,"10/3/97",10,"October","Autumn",1997,"beef","STEC","Class I",FALSE,FALSE,"443656","400",2.60314437262018,0.000901599437401951,-3.04390296556745,3
"1359","023-97",21660,4.33567850235657,7935,"10/7/97",10,"October","Autumn",1997,"poultry","Extraneous Material","Class II",FALSE,FALSE,"21660","7935",3.89960165914612,0.366343490304709,-0.436076843210444,3
"1360","024-97",4560,3.65906007224094,0,"10/23/97",10,"October","Autumn",1997,"beef","Extraneous Material","Class II",FALSE,FALSE,"4560","0",0,0,-3.65906007224094,3
"1361","025-97",168725,5.22718201078406,159395,"10/28/97",10,"October","Autumn",1997,"beef","STEC","Class I",FALSE,FALSE,"168725","159395",5.20247741869294,0.944702918950956,-0.02470459209112,3
"1362","026-97",3e+05,5.47712270236552,132760,"11/28/97",11,"November","Autumn",1997,"poultry","Extraneous Material","Class II",FALSE,FALSE,"3.00E+05","132760",5.12307051499934,0.442533333333333,-0.35405218736618,3
"1363","027-97",507,2.70586371228392,464,"12/18/97",12,"December","Autumn",1997,"mixed","Listeria","Class I",FALSE,FALSE,"507","464",2.66745295288995,0.915187376725838,-0.0384107593939653,3
"1364","002-96",4e+05,5.60206107706281,315706,"1/25/96",1,"January","Winter",1996,"mixed","Undeclared Substance","Class II",FALSE,FALSE,"4.00E+05","315706",5.49928421137486,0.789265,-0.10277686568795,2
"1365","003-96",936,2.97173959088778,2860,"1/29/96",1,"January","Winter",1996,"pork","Processing Defect","Class I",FALSE,FALSE,"936","2860",3.45651785780526,3.05555555555556,0.484778266917484,2
"1366","004-96",1020,3.00902574208691,985,"3/6/96",3,"March","Winter",1996,"beef","Processing Defect","Class II",FALSE,FALSE,"1020","985",2.99387691494121,0.965686274509804,-0.0151488271456994,2
"1367","006-96",487,2.68841982200271,457,"3/13/96",3,"March","Winter",1996,"beef","Listeria","Class I",FALSE,FALSE,"487","457",2.66086547800387,0.938398357289528,-0.0275543439988413,2
"1368","005-96",1725,3.23704079137919,330,"3/13/96",3,"March","Winter",1996,"mixed","Other","Class II",FALSE,FALSE,"1725","330",2.51982799377572,0.191304347826087,-0.717212797603472,2
"1369","007-96",11539,4.06220580881971,10795,"3/25/96",3,"March","Spring",1996,"beef","STEC","Class I",FALSE,FALSE,"11539","10795",4.03326287588448,0.93552300892625,-0.0289429329352338,2
"1370","008-96",29150,4.4646534574495,8535,"3/27/96",3,"March","Spring",1996,"mixed","Other","Class III",FALSE,FALSE,"29150","8535",3.93125440641641,0.292795883361921,-0.533399051033088,2
"1371","009-96",720,2.85793526471943,710,"4/3/96",4,"April","Spring",1996,"beef","Listeria","Class I",FALSE,FALSE,"720","710",2.85186960072977,0.986111111111111,-0.0060656639896628,2
"1372","010-96",2400,3.38039216005703,2842,"4/8/96",4,"April","Spring",1996,"beef","Processing Defect","Class I",FALSE,FALSE,"2400","2842",3.45377685969044,1.18416666666667,0.0733846996334151,2
"1373","011-96",15390,4.18726683817929,8940,"4/9/96",4,"April","Spring",1996,"pork","Processing Defect","Class I",FALSE,FALSE,"15390","8940",3.95138609488029,0.580896686159844,-0.235880743299001,2
"1374","012-96",2000,3.30124708863621,1123,"4/30/96",4,"April","Spring",1996,"mixed","Salmonella","Class I",FALSE,FALSE,"2000","1123",3.05076631123304,0.5615,-0.250480777403169,2
"1375","014-96",38400,4.5843425339724,38400,"6/14/96",6,"June","Spring",1996,"beef","Other","Class II",FALSE,FALSE,"38400","38400",4.5843425339724,1,0,2
"1376","013-96",2608,3.41647407910022,2087,"6/14/96",6,"June","Spring",1996,"beef","Listeria","Class I",FALSE,FALSE,"2608","2087",3.31973049433022,0.800230061349693,-0.096743584769996,2
"1377","015-96",360,2.55750720190566,345,"6/20/96",6,"June","Spring",1996,"beef","Listeria","Class I",FALSE,FALSE,"360","345",2.53907609879278,0.958333333333333,-0.018431103112881,2
"1378","016-96",40620,4.60875061057879,36409,"7/18/96",7,"July","Summer",1996,"poultry","Other","Class I",FALSE,FALSE,"40620","36409",4.56122067893394,0.896331856228459,-0.0475299316448439,2
"1379","017-96",152000,5.18184644513591,5862,"8/5/96",8,"August","Summer",1996,"beef","STEC","Class I",FALSE,FALSE,"152000","5862",3.7681198941848,0.0385657894736842,-1.41372655095111,2
"1380","018-96",115940,5.06423704187406,55153,"8/9/96",8,"August","Summer",1996,"mixed","Undeclared Substance","Class I",FALSE,FALSE,"115940","55153",4.74157701478042,0.475702949801622,-0.322660027093635,2
"1381","019-96",3360,3.52646851246948,2960,"8/27/96",8,"August","Summer",1996,"beef","Processing Defect","Class I",FALSE,FALSE,"3360","2960",3.4714384073893,0.880952380952381,-0.0550301050801782,2
"1382","020-96",2580,3.41178800454387,720,"9/10/96",9,"September","Summer",1996,"pork","Processing Defect","Class I",FALSE,FALSE,"2580","720",2.85793526471943,0.27906976744186,-0.55385273982444,2
"1383","021-96",400,2.60314437262018,348,"10/24/96",10,"October","Autumn",1996,"pork","Listeria","Class I",FALSE,FALSE,"400","348",2.54282542695918,0.87,-0.0603189456610025,2
"1384","022-96",144960,5.16125117628323,75880,"11/7/96",11,"November","Autumn",1996,"poultry","Extraneous Material","Class II",FALSE,FALSE,"144960","75880",4.880133045617,0.523454746136865,-0.281118130666237,2
"1385","023-96",23280,4.36700163083844,9140,"11/12/96",11,"November","Autumn",1996,"pork","Other","Class III",FALSE,FALSE,"23280","9140",3.96099370894234,0.392611683848797,-0.406007921896105,2
"1386","024-96",52,1.72427586960079,51,"12/9/96",12,"December","Autumn",1996,"pork","Listeria","Class I",FALSE,FALSE,"52","51",1.7160033436348,0.980769230769231,-0.00827252596598971,2
"1387","025-96",4740,3.67586995531896,31,"12/18/96",12,"December","Autumn",1996,"poultry","Extraneous Material","Class II",FALSE,FALSE,"4740","31",1.50514997831991,0.00654008438818565,-2.17071997699905,2
"1388","001-95",30000,4.47713573096112,0,"1/4/95",1,"January","Winter",1995,"beef","Other","None Assigned",FALSE,FALSE,"30000","0",0,0,-4.47713573096112,1
"1389","002-95",2920,3.46553155697355,3,"1/5/95",1,"January","Winter",1995,"mixed","Extraneous Material","Class II",FALSE,FALSE,"2920","3",0.602059991327962,0.00102739726027397,-2.86347156564559,1
"1390","003-95",36,1.56820172406699,31,"1/10/95",1,"January","Winter",1995,"mixed","Listeria","Class I",FALSE,FALSE,"36","31",1.50514997831991,0.861111111111111,-0.0630517457470889,1
"1391","004-95",6300,3.79940947961513,5509,"1/17/95",1,"January","Winter",1995,"mixed","Other","Class I",FALSE,FALSE,"6300","5509",3.74115159885178,0.874444444444444,-0.058257880763342,1
"1392","005-95",1000,3.00043407747932,345,"1/18/95",1,"January","Winter",1995,"beef","Listeria","Class I",FALSE,FALSE,"1000","345",2.53907609879278,0.345,-0.461357978686542,1
"1393","006-95",6780,3.83129374437701,2988,"2/8/95",2,"February","Winter",1995,"mixed","Salmonella","Class I",FALSE,FALSE,"6780","2988",3.47552591503928,0.44070796460177,-0.355767829337729,1
"1394","007-95",8400,3.92433098470868,3511,"2/14/95",2,"February","Winter",1995,"mixed","Processing Defect","Class I",FALSE,FALSE,"8400","3511",3.54555450723407,0.417976190476191,-0.378776477474613,1
"1395","009-95",NA,NA,0,"2/16/95",2,"February","Winter",1995,"mixed","Extraneous Material","None Assigned",FALSE,FALSE,"0","0",0,NA,NA,1
"1396","008-95",469056,5.67122562156647,456456,"2/17/95",2,"February","Winter",1995,"beef","STEC","Class I",FALSE,FALSE,"469056","456456",5.65939987159144,0.973137535816619,-0.0118257499750305,1
"1397","010-95",3161724,6.49992409324442,269500,"2/27/95",2,"February","Winter",1995,"poultry","Extraneous Material","Class I",FALSE,FALSE,"3161724","269500",5.43056038100208,0.0852383066959671,-1.06936371224235,1
"1398","011-95",260,2.41664050733828,260,"3/3/95",3,"March","Winter",1995,"mixed","Listeria","Class I",FALSE,FALSE,"260","260",2.41664050733828,1,0,1
"1399","012-95",57150,4.75702383386835,7227,"3/13/95",3,"March","Winter",1995,"mixed","Other","Class II",FALSE,FALSE,"57150","7227",3.85901814388889,0.126456692913386,-0.898005689979455,1
"1400","013-95",7290,3.86278709823534,2630,"3/20/95",3,"March","Winter",1995,"poultry","Extraneous Material","Class II",FALSE,FALSE,"7290","2630",3.4201208480857,0.36076817558299,-0.442666250149641,1
"1401","015-95",6800,3.83257277484618,5330,"3/21/95",3,"March","Winter",1995,"pork","Other","Class II",FALSE,FALSE,"6800","5330",3.72680868252496,0.783823529411765,-0.105764092321216,1
"1402","014-95",42900,4.63246741548123,5637,"3/21/95",3,"March","Winter",1995,"pork","Extraneous Material","Class I",FALSE,FALSE,"42900","5637",3.75112507153558,0.131398601398601,-0.881342343945651,1
"1403","016-95",53000,4.72428406375899,9481,"3/28/95",3,"March","Spring",1995,"poultry","Extraneous Material","Class II",FALSE,FALSE,"53000","9481",3.97689995098294,0.17888679245283,-0.747384112776056,1
"1404","017-95",34965,4.54364595323325,3760,"4/4/95",4,"April","Spring",1995,"poultry","Extraneous Material","Class I",FALSE,FALSE,"34965","3760",3.5753033334224,0.107536107536108,-0.968342619810848,1
"1405","018-95",7224,3.85883785142859,2712,"4/14/95",4,"April","Spring",1995,"pork","Extraneous Material","Class II",FALSE,FALSE,"7224","2712",3.4334497937616,0.375415282392027,-0.425388057666989,1
"1406","019-95",213000,5.32838164237518,0,"4/20/95",4,"April","Spring",1995,"beef","STEC","Class I",FALSE,FALSE,"213000","0",0,0,-5.32838164237518,1
"1407","020-95",27793,4.4439510531796,15518,"4/21/95",4,"April","Spring",1995,"pork","Processing Defect","Class I",FALSE,FALSE,"27793","15518",4.19086373312874,0.558342028568345,-0.253087320050851,1
"1408","021-95",105,2.02530586526477,6,"5/5/95",5,"May","Spring",1995,"poultry","Listeria","Class I",FALSE,FALSE,"105","6",0.845098040014257,0.0571428571428571,-1.18020782525051,1
"1409","022-95",270,2.43296929087441,204,"5/16/95",5,"May","Spring",1995,"poultry","Listeria","Class I",FALSE,FALSE,"270","204",2.31175386105575,0.755555555555556,-0.121215429818652,1
"1410","023-95",9936,3.9972552898201,7704,"5/18/95",5,"May","Spring",1995,"mixed","Processing Defect","Class I",FALSE,FALSE,"9936","7704",3.88677264305444,0.77536231884058,-0.110482646765665,1
"1411","024-95",NA,NA,0,"5/25/95",5,"May","Spring",1995,"beef","STEC","Class I",FALSE,FALSE,"0","0",0,NA,NA,1
"1412","025-95",3780,3.57760667736254,126,"5/30/95",5,"May","Spring",1995,"mixed","Listeria","Class I",FALSE,FALSE,"3780","126",2.10380372095596,0.0333333333333333,-1.47380295640658,1
